phase,mode,condition,case_id,repeat,terminal,terminal_status,final_answer_accuracy,jurisdiction_ok,rate_ok,exemption_ok,reverse_charge_ok,liable_party_ok,vat_or_reason_ok,trace_consistent,earliest_failing_subtask,earliest_error_ties,prompt_tokens,completion_tokens,total_tokens,tool_calls,retries,dollars,latency_ms,injection_mode,injection_tau,injection_fired,substitution_success,step_CLS_ok,step_CLS_status,step_JUR_ok,step_JUR_status,step_RAT_ok,step_RAT_status,step_EXM_ok,step_EXM_status,step_RCH_ok,step_RCH_status
1,none,C2,eval_010,2,False,ok,True,True,True,True,True,True,True,True,,,9106,1268,10374,4,0,0.015446,11871.892674003902,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_010,3,False,ok,True,True,True,True,True,True,True,True,,,9120,1301,10421,4,0,0.015625,18125.536582003406,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_010,4,False,ok,True,True,True,True,True,True,True,True,,,9100,1286,10386,4,0,0.01553,11885.269533995597,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_011,0,False,ok,True,True,True,True,True,True,True,True,,,11394,1588,12982,5,0,0.019334,17222.655664998456,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_011,1,False,ok,True,True,True,True,True,True,True,True,,,11325,1449,12774,5,0,0.01857,14113.107368000783,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_011,2,False,ok,True,True,True,True,True,True,True,True,,,11329,1509,12838,5,0,0.018874,14294.375618999766,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_011,3,False,ok,True,True,True,True,True,True,True,True,,,11327,1467,12794,5,0,0.018662,19127.599293999083,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_011,4,False,ok,True,True,True,True,True,True,True,True,,,11305,1447,12752,5,0,0.01854,14529.012659004366,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_012,0,False,ok,True,True,True,True,True,True,True,True,,,11404,1523,12927,5,0,0.019019,14263.01271700504,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_012,1,False,ok,True,True,True,True,True,True,True,True,,,11414,1567,12981,5,0,0.019249,15649.85944199725,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_012,2,False,ok,True,True,True,True,True,True,True,True,,,11583,1664,13247,6,0,0.019903,15155.404117998842,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_012,3,False,ok,True,True,True,True,True,True,True,True,,,11381,1526,12907,5,0,0.019011,14742.909417996998,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_012,4,False,ok,True,True,True,True,True,True,True,True,,,11370,1497,12867,5,0,0.018855,16530.693422995682,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_013,0,False,ok,True,True,True,True,True,True,True,True,,,11388,1523,12911,5,0,0.019003,13844.237995996082,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_013,1,False,ok,True,True,True,True,True,True,True,True,,,11376,1543,12919,5,0,0.019091,14206.656338996254,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_013,2,False,ok,True,True,True,True,True,True,True,True,,,11424,1617,13041,5,0,0.019509,14676.678239004104,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_013,3,False,ok,True,True,True,True,True,True,True,True,,,11394,1581,12975,5,0,0.019299,15726.23941799975,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_013,4,False,ok,True,True,True,True,True,True,True,True,,,11369,1465,12834,5,0,0.018694,13524.83182499418,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_014,0,False,ok,True,True,True,True,True,True,True,True,,,11376,1552,12928,5,0,0.019136,14808.139516004303,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_014,1,False,ok,True,True,True,True,True,True,True,True,,,11388,1583,12971,5,0,0.019303,14190.506610997545,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_014,2,False,ok,True,True,True,True,True,True,True,True,,,11382,1521,12903,5,0,0.018987,15659.145176003221,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_014,3,False,ok,True,True,True,True,True,True,True,True,,,11392,1578,12970,5,0,0.019282,13985.09095999907,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_014,4,False,ok,True,True,True,True,True,True,True,True,,,11355,1550,12905,5,0,0.019105,16348.550725997484,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_015,0,False,ok,True,True,True,True,True,True,True,True,,,11403,1510,12913,5,0,0.018953,14714.171289997466,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_015,1,False,ok,True,True,True,True,True,True,True,True,,,11376,1523,12899,5,0,0.018991,14145.034642999235,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_015,2,False,ok,True,True,True,True,True,True,True,True,,,11349,1545,12894,5,0,0.019074,14295.017532000202,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_015,3,False,ok,True,True,True,True,True,True,True,True,,,11396,1526,12922,5,0,0.019026,14352.580430000671,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_015,4,False,ok,True,True,True,True,True,True,True,True,,,11371,1513,12884,5,0,0.018936,15635.39003799815,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_016,0,False,ok,True,True,True,True,True,True,True,True,,,11386,1535,12921,5,0,0.019061,17746.786056995916,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_016,1,False,ok,True,True,True,True,True,True,True,True,,,11283,1461,12744,5,0,0.018588,13453.801166004268,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_016,2,False,ok,True,True,True,True,True,True,True,True,,,9242,1377,10619,6,0,0.016127,10919.74470900459,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_016,3,False,ok,True,True,True,True,True,True,True,True,,,9130,1424,10554,5,0,0.01625,12840.747317000933,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_016,4,False,ok,True,True,True,True,True,True,True,True,,,9291,1681,10972,5,0,0.017696,14749.601588002406,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_017,0,False,ok,True,True,True,True,True,True,True,True,,,11408,1555,12963,5,0,0.019183,15262.912458994833,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_017,1,False,ok,True,True,True,True,True,True,True,True,,,11362,1470,12832,5,0,0.018712,14496.288337999431,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_017,2,False,ok,True,True,True,True,True,True,True,True,,,11379,1511,12890,5,0,0.018934,13922.915636998368,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_017,3,False,ok,True,True,True,True,True,True,True,True,,,9307,1595,10902,6,0,0.017282,14713.480587000959,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_017,4,False,ok,True,True,True,True,True,True,True,True,,,11370,1552,12922,5,0,0.01913,13912.13986799994,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_018,0,False,ok,True,True,True,True,True,True,True,True,,,11378,1524,12902,5,0,0.018998,15621.317986995564,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_018,1,False,ok,True,True,True,True,True,True,True,True,,,9303,1590,10893,5,0,0.017253,14368.529516999843,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_018,2,False,ok,True,True,True,True,True,True,True,True,,,11353,1536,12889,5,0,0.019033,14793.282802995236,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_018,3,False,ok,True,True,True,True,True,True,True,True,,,11341,1471,12812,5,0,0.018696,14259.469538999838,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_018,4,False,ok,True,True,True,True,True,True,True,True,,,11377,1525,12902,5,0,0.019002,15171.30799699953,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_019,0,False,ok,True,True,True,True,True,True,True,True,,,11393,1507,12900,5,0,0.018928,15472.991766000632,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_019,1,False,ok,True,True,True,True,True,True,True,True,,,9179,1489,10668,5,0,0.016624,13975.31551800057,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_019,2,False,ok,True,True,True,True,True,True,True,True,,,9124,1281,10405,5,0,0.015529,11096.840628997597,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_019,3,False,ok,True,True,True,True,True,True,True,True,,,11289,1475,12764,5,0,0.018664,14405.817117003608,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_019,4,False,ok,True,True,True,True,True,True,True,True,,,11402,1535,12937,5,0,0.019077,14848.710131998814,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_020,0,False,ok,True,True,True,True,True,True,True,True,,,11423,1557,12980,5,0,0.019208,15570.769059995655,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_020,1,False,ok,True,True,True,True,True,True,True,True,,,9126,1310,10436,5,0,0.015676,11046.77930699836,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_020,2,False,ok,True,True,True,True,True,True,True,True,,,11394,1498,12892,5,0,0.018884,15717.266555002425,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_020,3,False,ok,True,True,True,True,True,True,True,True,,,11333,1490,12823,5,0,0.018783,21681.034353998257,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_020,4,False,ok,True,True,True,True,True,True,True,True,,,11396,1593,12989,5,0,0.019361,14822.825862996979,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_021,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17265,1975,19240,5,2,0.02714,16457.2469870036,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_021,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17037,1918,18955,6,1,0.026627,17586.103000001458,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_021,2,False,ok,True,True,True,True,True,True,True,True,,,11258,1477,12735,5,0,0.018643,14250.11152499792,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_021,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11283,1726,13009,5,0,0.019913,16860.08280999522,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_021,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11351,1570,12921,5,0,0.019201,16682.95317999582,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_022,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11335,1596,12931,5,0,0.019315,14376.563090998388,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_022,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11302,1546,12848,5,0,0.019032,14952.497823003796,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_022,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11354,1769,13123,5,0,0.020199,19937.26604100084,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_022,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11456,1714,13170,5,0,0.020026,16012.883355004305,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_022,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11357,1573,12930,5,0,0.019222,14363.74958899978,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_023,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17438,2038,19476,5,2,0.027628,17358.321651998267,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_023,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17422,2035,19457,5,2,0.027597,18019.985430000816,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_023,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17433,2034,19467,5,2,0.027603,21020.901727002638,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_023,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17359,2005,19364,5,2,0.027384,20127.3751109984,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_023,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17400,2004,19404,5,2,0.02742,19481.296026002383,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_024,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17422,2015,19437,5,2,0.027497,16722.56580400426,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_024,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11415,1578,12993,5,0,0.019305,14503.584049001802,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_024,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17384,1994,19378,5,2,0.027354,18688.44645599893,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_024,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11263,1488,12751,5,0,0.018703,14913.044384004024,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_024,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17267,1979,19246,5,2,0.027162,18499.976535000314,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_025,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11279,1503,12782,5,0,0.018794,14160.56532800576,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_025,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,15472,2040,17512,5,2,0.025672,16934.436839001137,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_025,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17338,2031,19369,5,2,0.027493,16450.716115999967,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_025,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11304,1468,12772,5,0,0.018644,14089.913149997301,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_025,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9465,1420,10885,4,0,0.016565,12455.022641996038,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_026,0,False,ok,True,True,True,True,True,True,True,True,,,9171,1359,10530,4,0,0.015966,12173.271979001584,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_026,1,False,ok,True,True,True,True,True,True,True,True,,,9167,1349,10516,4,0,0.015912,12748.482295006397,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_026,2,False,ok,True,True,True,True,True,True,True,True,,,9147,1298,10445,4,0,0.015637,14711.30415800144,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_026,3,False,ok,True,True,True,True,True,True,True,True,,,9188,1378,10566,4,0,0.016078,13143.68120799918,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_026,4,False,ok,True,True,True,True,True,True,True,True,,,9177,1336,10513,4,0,0.015857,13037.325126002543,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_027,0,False,ok,True,True,True,True,True,True,True,True,,,6950,1299,8249,3,0,0.013445,11741.802178999933,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_027,1,False,ok,True,True,True,True,True,True,True,True,,,9181,1358,10539,4,0,0.015971,13729.746580997016,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_027,2,False,ok,True,True,True,True,True,True,True,True,,,9200,1388,10588,4,0,0.01614,13177.4647860002,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_027,3,False,ok,True,True,True,True,True,True,True,True,,,9180,1335,10515,4,0,0.015855,15649.287959000503,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_027,4,False,ok,True,True,True,True,True,True,True,True,,,9188,1377,10565,4,0,0.016073,12277.649802999804,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_028,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11335,1506,12841,5,0,0.018865,13884.357895003632,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_028,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17450,2084,19534,5,2,0.02787,18090.705540998897,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_028,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9212,1425,10637,5,0,0.016337,13922.26050300087,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_028,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9313,1527,10840,5,0,0.016948,14991.218561997812,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_028,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17380,1970,19350,5,2,0.02723,17753.28780199925,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_029,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17463,1967,19430,5,2,0.027298,18767.65043799969,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_029,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17561,2058,19619,5,2,0.027851,20599.31970800244,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_029,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,15515,2073,17588,5,2,0.02588,16585.51386000181,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_029,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9129,1522,10651,5,0,0.016739,13545.565799002361,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_029,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11386,1546,12932,5,0,0.019116,15875.065672000346,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_030,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13535,1920,15455,4,2,0.023135,15928.82317600015,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_030,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11338,1509,12847,5,0,0.018883,15069.147517999227,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_030,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11294,1494,12788,5,0,0.018764,14344.195194993517,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_030,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17319,1975,19294,5,2,0.027194,19282.4104990068,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_030,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11346,1657,13003,5,0,0.019631,15763.943350000773,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_031,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,12647,2588,15235,9,0,0.025587,19647.097378998296,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_031,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,12643,2634,15277,9,0,0.025813,16891.331882994564,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_031,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9882,2729,12611,5,0,0.023527,18694.037544999446,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_031,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9902,2522,12424,5,0,0.022512,19410.575722999056,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_031,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13832,3044,16876,5,1,0.029052,19516.129996001837,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_032,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13826,3032,16858,7,1,0.028986,20711.179176003498,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_032,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11826,2702,14528,5,0,0.025336,20483.608016998915,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_032,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13765,2965,16730,7,1,0.02859,19091.591910000716,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_032,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11815,2674,14489,5,0,0.025185,18766.770535999967,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_032,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,18425,3871,22296,7,2,0.03778,20516.541985001822,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_033,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9475,1991,11466,6,0,0.01943,15269.792813000095,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_033,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9788,2028,11816,9,0,0.019928,14935.24722300208,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_033,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9553,2044,11597,7,0,0.019773,18628.18405299913,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_033,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9546,1908,11454,7,0,0.019086,13325.907899998128,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_033,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9438,1837,11275,6,0,0.018623,12414.77925900108,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_034,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,10131,2536,12667,10,0,0.022811,16837.27317299781,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_034,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,10226,2574,12800,10,0,0.023096,16885.79293699877,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_034,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,10107,2653,12760,10,0,0.023372,18383.586030002334,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_034,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,10247,2724,12971,10,0,0.023867,17292.755525006214,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_034,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,10116,2642,12758,10,0,0.023326,16173.554760003753,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_035,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,12106,2414,14520,6,0,0.024176,16498.490548998234,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_035,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9620,2413,12033,6,0,0.021685,14779.93558399612,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_035,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9618,2489,12107,6,0,0.022063,16286.86214100162,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_035,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13331,2750,16081,6,1,0.027081,16492.97180299618,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_035,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17569,3432,21001,6,2,0.034729,20457.63271999749,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_036,0,False,ok,True,True,True,True,True,True,True,True,,,9563,2208,11771,7,0,0.020603,18377.787935001834,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_036,1,False,ok,True,True,True,True,True,True,True,True,,,9449,1962,11411,6,0,0.019259,14816.40980499651,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_036,2,False,ok,True,True,True,True,True,True,True,True,,,9563,2056,11619,7,0,0.019843,13828.371292001975,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_036,3,False,ok,True,True,True,True,True,True,True,True,,,9495,1949,11444,6,0,0.01924,15586.61229199788,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_036,4,False,ok,True,True,True,True,True,True,True,True,,,9445,2057,11502,6,0,0.01973,14420.584141997097,none,,False,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_037,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11686,2082,13768,6,0,0.022096,16157.422803997179,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_037,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,15167,2374,17541,11,0,0.027037,18238.819255995622,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_037,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,16872,2942,19814,6,2,0.031582,19407.048029002908,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_037,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11696,2133,13829,6,0,0.022361,15949.288890995376,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_037,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9562,2094,11656,7,0,0.020032,20039.396594002028,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_038,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,10094,2172,12266,10,0,0.020954,17164.14635599358,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_038,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,10079,2280,12359,10,0,0.021479,15667.254844003764,none,,False,,True,correct,True,correct,True,correct,True,correct,False,incorrect
